data;hora;temperatura interna;temperatura externa;temperatura relativa;sinal de controle
3/9/2021;16:36:47;29.062500;27.270000;28.000000;-100
3/9/2021;16:36:49;29.062500;27.270000;28.000000;-100
3/9/2021;16:36:51;29.000000;27.260000;28.000000;-100
3/9/2021;16:36:53;29.000000;27.260000;28.000000;-100
3/9/2021;16:36:55;28.937500;27.260000;28.000000;-100
3/9/2021;16:36:57;28.937500;27.260000;28.000000;-100
3/9/2021;16:36:59;28.937500;27.240000;28.000000;-100
3/9/2021;16:37:1;28.937500;27.240000;28.000000;-100
3/9/2021;16:37:3;28.937500;27.240000;28.000000;-100
3/9/2021;16:37:5;28.875000;27.240000;28.000000;-100
3/9/2021;16:37:7;28.875000;27.230000;28.000000;-100
3/9/2021;16:37:9;28.812500;27.230000;28.000000;-100
3/9/2021;16:37:11;28.812500;27.219999;28.000000;-100
3/9/2021;16:37:13;28.750000;27.219999;28.000000;-100
3/9/2021;16:37:15;28.750000;27.200001;28.000000;-100
3/9/2021;16:37:17;28.750000;27.200001;28.000000;-100
3/9/2021;16:37:19;28.750000;27.200001;28.000000;-100
3/9/2021;16:37:21;28.687500;27.200001;28.000000;-100
3/9/2021;16:37:23;28.687500;27.200001;28.000000;-100
3/9/2021;16:37:25;28.562500;27.190001;28.000000;-100
3/9/2021;16:37:27;28.562500;27.190001;28.000000;-100
3/9/2021;16:37:29;28.562500;27.190001;28.000000;-100
3/9/2021;16:37:31;28.562500;27.190001;28.000000;-100
3/9/2021;16:37:33;28.500000;27.180000;28.000000;-100
3/9/2021;16:37:35;28.500000;27.180000;28.000000;-100
3/9/2021;16:37:37;28.500000;27.170000;28.000000;-100
3/9/2021;16:37:39;28.500000;27.170000;28.000000;-100
3/9/2021;16:37:41;28.437500;27.160000;28.000000;-100
3/9/2021;16:37:43;28.437500;27.160000;28.000000;-100
3/9/2021;16:37:45;28.375000;27.150000;28.000000;-100
3/9/2021;16:37:47;28.375000;27.150000;28.000000;-100
3/9/2021;16:37:49;28.375000;27.160000;28.000000;-100
3/9/2021;16:37:51;28.375000;27.160000;28.000000;-100
3/9/2021;16:37:53;28.375000;27.150000;28.000000;-100
3/9/2021;16:37:55;28.312500;27.150000;28.000000;-100
3/9/2021;16:37:57;28.312500;27.150000;28.000000;-100
3/9/2021;16:37:59;28.312500;27.150000;28.000000;-100
3/9/2021;16:38:1;28.312500;27.139999;28.000000;-100
3/9/2021;16:38:3;28.250000;27.139999;28.000000;-100
3/9/2021;16:38:5;28.250000;27.139999;28.000000;-100
3/9/2021;16:38:7;28.187500;27.139999;28.000000;-100
3/9/2021;16:38:9;28.187500;27.129999;28.000000;-100
3/9/2021;16:38:11;28.125000;27.129999;28.000000;-100
3/9/2021;16:38:13;28.125000;27.129999;28.000000;-100
3/9/2021;16:38:15;28.125000;27.120001;28.000000;-100
3/9/2021;16:38:17;28.125000;27.120001;28.000000;-100
